Setup,Learning Mode,Punishment,Alpha,Beta,Task Converge,Task Fail Percentage,Safe Converge,Safe Fail Percentage,Average Time,Last Epoch Time,Average Energy,Last Epoch Energy,Average Reward,Last Epoch Reward,Average Loss,Last Epoch Loss,First 10 Avg Time,Mid 10 Avg Time,Last 10 Avg Time,First 10 Avg Energy,Mid 10 Avg Energy,Last 10 Avg Energy,First 10 Avg Reward,Mid 10 Avg Reward,Last 10 Avg Reward,First 10 Avg Loss,Mid 10 Avg Loss,Last 10 Avg Loss,"First 10 (total, task, safe) Fail","Mid 10 (total, task, safe) Fail","Last 10 (total, task, safe) Fail"
1,0,1,1,1,11,0.5148514851485149,27,0.0297029702970297,0.1012648571428571,0.1862071428571428,0.0387803172936376,0.0355146084994711,0.5699548255635052,-0.221721751356614,tensor(-0.0727),-0.1228282675147056,0.0773288095238095,0.1079788095238094,0.0994744444444444,0.0412052751216328,0.0388955517117937,0.0389096329291273,0.9814659153545576,0.7531256387643969,0.6505048115153171,0.0001679624390817,-0.1363203410524875,-0.0715957169884657,0.09,0.1,0.0780219780219779
1,0,1,1,1,11,0.5148514851485149,27,0.0297029702970297,0.1012648571428571,0.1862071428571428,0.0387803172936376,0.0355146084994711,0.5699548255635052,-0.221721751356614,tensor(-0.0727),-0.1228282675147056,0.0773288095238095,0.1079788095238094,0.0994744444444444,0.0412052751216328,0.0388955517117937,0.0389096329291273,0.9814659153545576,0.7531256387643969,0.6505048115153171,0.0001679624390817,-0.1363203410524875,-0.0715957169884657,0.09,0.09,0.0747252747252746
1,0,1,1,1,11,0.5148514851485149,27,0.0297029702970297,0.1012648571428571,0.1862071428571428,0.0387803172936376,0.0355146084994711,0.5699548255635052,-0.221721751356614,tensor(-0.0727),-0.1228282675147056,0.0773288095238095,0.1079788095238094,0.0994744444444444,0.0412052751216328,0.0388955517117937,0.0389096329291273,0.9814659153545576,0.7531256387643969,0.6505048115153171,0.0001679624390817,-0.1363203410524875,-0.0715957169884657,0.0,0.01,0.0032967032967032
1,0,1,1,1,1,0.5148514851485149,10,0.0495049504950495,0.1032680833333333,0.1614166666666666,0.0383811498622934,0.029430034152631,0.7183507668043732,-0.1908467008192977,tensor(-0.0916),-0.0955923050642013,0.1016248809523809,0.0859059523809523,0.1005749867724867,0.037617216128482,0.0412752302235358,0.0389418925786552,0.7607579029191369,1.172818817395512,0.7382608984266358,0.0234907381411176,-0.1822026174515486,-0.0829970635098612,0.09,0.13,0.0868131868131868
1,0,1,1,1,1,0.5148514851485149,10,0.0495049504950495,0.1032680833333333,0.1614166666666666,0.0383811498622934,0.029430034152631,0.7183507668043732,-0.1908467008192977,tensor(-0.0916),-0.0955923050642013,0.1016248809523809,0.0859059523809523,0.1005749867724867,0.037617216128482,0.0412752302235358,0.0389418925786552,0.7607579029191369,1.172818817395512,0.7382608984266358,0.0234907381411176,-0.1822026174515486,-0.0829970635098612,0.09,0.13,0.0802197802197802
1,0,1,1,1,1,0.5148514851485149,10,0.0495049504950495,0.1032680833333333,0.1614166666666666,0.0383811498622934,0.029430034152631,0.7183507668043732,-0.1908467008192977,tensor(-0.0916),-0.0955923050642013,0.1016248809523809,0.0859059523809523,0.1005749867724867,0.037617216128482,0.0412752302235358,0.0389418925786552,0.7607579029191369,1.172818817395512,0.7382608984266358,0.0234907381411176,-0.1822026174515486,-0.0829970635098612,0.0,0.0,0.0065934065934065
1,1,1,1,1,0,0.594059405940594,5,0.0396039603960396,0.1051327857142856,0.1393749999999999,0.0391111151613409,0.026554241454247,0.7257560991243733,1.8340707585457523,tensor(-0.0356),-0.1944694072008133,0.0952185714285714,0.1106036904761904,0.1062052116402116,0.0399476170036137,0.0395438891196738,0.0396111209105247,1.0648338115678149,0.5498524204041356,0.6764058896714858,0.0003814760653767,-0.039298469480127,-0.0257484918912976,0.1,0.06,0.0813186813186813
1,1,1,1,1,0,0.594059405940594,5,0.0396039603960396,0.1051327857142856,0.1393749999999999,0.0391111151613409,0.026554241454247,0.7257560991243733,1.8340707585457523,tensor(-0.0356),-0.1944694072008133,0.0952185714285714,0.1106036904761904,0.1062052116402116,0.0399476170036137,0.0395438891196738,0.0396111209105247,1.0648338115678149,0.5498524204041356,0.6764058896714858,0.0003814760653767,-0.039298469480127,-0.0257484918912976,0.1,0.05,0.078021978021978
1,1,1,1,1,0,0.594059405940594,5,0.0396039603960396,0.1051327857142856,0.1393749999999999,0.0391111151613409,0.026554241454247,0.7257560991243733,1.8340707585457523,tensor(-0.0356),-0.1944694072008133,0.0952185714285714,0.1106036904761904,0.1062052116402116,0.0399476170036137,0.0395438891196738,0.0396111209105247,1.0648338115678149,0.5498524204041356,0.6764058896714858,0.0003814760653767,-0.039298469480127,-0.0257484918912976,0.0,0.01,0.0032967032967032
1,2,1,1,1,1,0.5445544554455446,7,0.0396039603960396,0.0974712976190476,0.0589571428571428,0.0419060045932433,0.0823457422873965,0.7206226977877089,-0.1413028851445394,tensor(-0.0307),-0.0067639090120792,0.0961142857142857,0.0945203571428571,0.0984059126984127,0.0437094005062314,0.0360180746058071,0.041258281301008,0.5601763137794828,0.4694615682513356,0.7158913615561349,0.0005391697399318,-0.0356893454911187,-0.0276312495012664,0.0699999999999999,0.06,0.0846153846153846
1,2,1,1,1,1,0.5445544554455446,7,0.0396039603960396,0.0974712976190476,0.0589571428571428,0.0419060045932433,0.0823457422873965,0.7206226977877089,-0.1413028851445394,tensor(-0.0307),-0.0067639090120792,0.0961142857142857,0.0945203571428571,0.0984059126984127,0.0437094005062314,0.0360180746058071,0.041258281301008,0.5601763137794828,0.4694615682513356,0.7158913615561349,0.0005391697399318,-0.0356893454911187,-0.0276312495012664,0.0699999999999999,0.06,0.0813186813186813
1,2,1,1,1,1,0.5445544554455446,7,0.0396039603960396,0.0974712976190476,0.0589571428571428,0.0419060045932433,0.0823457422873965,0.7206226977877089,-0.1413028851445394,tensor(-0.0307),-0.0067639090120792,0.0961142857142857,0.0945203571428571,0.0984059126984127,0.0437094005062314,0.0360180746058071,0.041258281301008,0.5601763137794828,0.4694615682513356,0.7158913615561349,0.0005391697399318,-0.0356893454911187,-0.0276312495012664,0.0,0.0,0.0032967032967032
1,0,1,1,1,0,0.4851485148514851,3,0.0495049504950495,0.1052396428571428,0.0681666666666666,0.0395414155726347,0.0309258801073022,0.5252189415702225,0.9009074532260312,tensor(-0.0512),-0.0539916530251503,0.1031079761904762,0.1021394047619047,0.1051042724867724,0.0451514046281306,0.038180098734177,0.0391435567424837,0.4517406191813932,0.3596804965039182,0.5557521707707438,0.0115129769212217,-0.0418339930009096,-0.047655379750035,0.06,0.06,0.0692307692307692
1,0,1,1,1,0,0.4851485148514851,3,0.0495049504950495,0.1052396428571428,0.0681666666666666,0.0395414155726347,0.0309258801073022,0.5252189415702225,0.9009074532260312,tensor(-0.0512),-0.0539916530251503,0.1031079761904762,0.1021394047619047,0.1051042724867724,0.0451514046281306,0.038180098734177,0.0391435567424837,0.4517406191813932,0.3596804965039182,0.5557521707707438,0.0115129769212217,-0.0418339930009096,-0.047655379750035,0.05,0.06,0.0648351648351648
1,0,1,1,1,0,0.4851485148514851,3,0.0495049504950495,0.1052396428571428,0.0681666666666666,0.0395414155726347,0.0309258801073022,0.5252189415702225,0.9009074532260312,tensor(-0.0512),-0.0539916530251503,0.1031079761904762,0.1021394047619047,0.1051042724867724,0.0451514046281306,0.038180098734177,0.0391435567424837,0.4517406191813932,0.3596804965039182,0.5557521707707438,0.0115129769212217,-0.0418339930009096,-0.047655379750035,0.01,0.0,0.0043956043956043
1,1,1,1,1,1,0.5247524752475248,70,0.0198019801980198,0.1039233333333333,0.1029154761904762,0.0405044239794255,0.0598261912747953,0.645572242687241,-0.1627416674652715,tensor(-0.0334),-0.0215595606714487,0.0957807142857142,0.1082288095238095,0.1029391666666666,0.0414054481526106,0.036434562673657,0.0412124502328293,0.8628138375616752,0.3553366278025334,0.6447372719893929,-0.0005855809926288,-0.0383302889531478,-0.0286824170736104,0.1,0.06,0.0780219780219779
1,1,1,1,1,1,0.5247524752475248,70,0.0198019801980198,0.1039233333333333,0.1029154761904762,0.0405044239794255,0.0598261912747953,0.645572242687241,-0.1627416674652715,tensor(-0.0334),-0.0215595606714487,0.0957807142857142,0.1082288095238095,0.1029391666666666,0.0414054481526106,0.036434562673657,0.0412124502328293,0.8628138375616752,0.3553366278025334,0.6447372719893929,-0.0005855809926288,-0.0383302889531478,-0.0286824170736104,0.1,0.06,0.0747252747252746
1,1,1,1,1,1,0.5247524752475248,70,0.0198019801980198,0.1039233333333333,0.1029154761904762,0.0405044239794255,0.0598261912747953,0.645572242687241,-0.1627416674652715,tensor(-0.0334),-0.0215595606714487,0.0957807142857142,0.1082288095238095,0.1029391666666666,0.0414054481526106,0.036434562673657,0.0412124502328293,0.8628138375616752,0.3553366278025334,0.6447372719893929,-0.0005855809926288,-0.0383302889531478,-0.0286824170736104,0.0,0.0,0.0032967032967032
1,2,1,1,1,2,0.6039603960396039,46,0.0495049504950495,0.1090905595238095,0.1994166666666666,0.0371179910487773,0.0256270657277714,0.7437914494274134,-0.2250437323944381,tensor(-0.0327),-0.0360602363944053,0.1087519047619047,0.0930308333333333,0.1074520634920634,0.0318186409107646,0.044907936997593,0.036300868237487,0.7594294543273306,0.4620612296690736,0.7895804016037827,0.0015161127897954,-0.039982216595672,-0.0309202379327366,0.08,0.06,0.0923076923076922
1,2,1,1,1,2,0.6039603960396039,46,0.0495049504950495,0.1090905595238095,0.1994166666666666,0.0371179910487773,0.0256270657277714,0.7437914494274134,-0.2250437323944381,tensor(-0.0327),-0.0360602363944053,0.1087519047619047,0.0930308333333333,0.1074520634920634,0.0318186409107646,0.044907936997593,0.036300868237487,0.7594294543273306,0.4620612296690736,0.7895804016037827,0.0015161127897954,-0.039982216595672,-0.0309202379327366,0.06,0.05,0.0868131868131867
1,2,1,1,1,2,0.6039603960396039,46,0.0495049504950495,0.1090905595238095,0.1994166666666666,0.0371179910487773,0.0256270657277714,0.7437914494274134,-0.2250437323944381,tensor(-0.0327),-0.0360602363944053,0.1087519047619047,0.0930308333333333,0.1074520634920634,0.0318186409107646,0.044907936997593,0.036300868237487,0.7594294543273306,0.4620612296690736,0.7895804016037827,0.0015161127897954,-0.039982216595672,-0.0309202379327366,0.02,0.01,0.0054945054945054
1,0,1,1,1,0,0.5643564356435643,13,0.0198019801980198,0.100743119047619,0.0961249999999999,0.0352634173142551,0.0283103194865427,0.593993463638126,0.8755646805134571,tensor(-0.0680),-0.2594678997993469,0.1189769047619047,0.0813727380952381,0.0998576455026455,0.0340770396740517,0.0399371960625678,0.0358124650177054,0.6469460555640436,0.5786900658421941,0.6198854450352046,0.0125308353250147,-0.0734177520498633,-0.0623784509846397,0.06,0.07,0.0747252747252746
1,0,1,1,1,0,0.5643564356435643,13,0.0198019801980198,0.100743119047619,0.0961249999999999,0.0352634173142551,0.0283103194865427,0.593993463638126,0.8755646805134571,tensor(-0.0680),-0.2594678997993469,0.1189769047619047,0.0813727380952381,0.0998576455026455,0.0340770396740517,0.0399371960625678,0.0358124650177054,0.6469460555640436,0.5786900658421941,0.6198854450352046,0.0125308353250147,-0.0734177520498633,-0.0623784509846397,0.05,0.07,0.0725274725274724
1,0,1,1,1,0,0.5643564356435643,13,0.0198019801980198,0.100743119047619,0.0961249999999999,0.0352634173142551,0.0283103194865427,0.593993463638126,0.8755646805134571,tensor(-0.0680),-0.2594678997993469,0.1189769047619047,0.0813727380952381,0.0998576455026455,0.0340770396740517,0.0399371960625678,0.0358124650177054,0.6469460555640436,0.5786900658421941,0.6198854450352046,0.0125308353250147,-0.0734177520498633,-0.0623784509846397,0.01,0.0,0.0021978021978021
1,1,1,1,1,0,0.6435643564356436,15,0.0693069306930693,0.0947865476190476,0.0271452380952381,0.0407736341219952,0.0688408427659939,0.8344398182589576,0.9040139191387684,tensor(-0.0312),-0.1421310007572174,0.1081289285714285,0.0797329761904761,0.0957781613756614,0.0376861636075092,0.0417143843636057,0.040511298968735,0.954184907821062,0.978552639445918,0.7859327618778258,0.0021761191092082,-0.0136774072423577,-0.0217656036669116,0.0999999999999999,0.13,0.0912087912087911
1,1,1,1,1,0,0.6435643564356436,15,0.0693069306930693,0.0947865476190476,0.0271452380952381,0.0407736341219952,0.0688408427659939,0.8344398182589576,0.9040139191387684,tensor(-0.0312),-0.1421310007572174,0.1081289285714285,0.0797329761904761,0.0957781613756614,0.0376861636075092,0.0417143843636057,0.040511298968735,0.954184907821062,0.978552639445918,0.7859327618778258,0.0021761191092082,-0.0136774072423577,-0.0217656036669116,0.08,0.13,0.0835164835164834
1,1,1,1,1,0,0.6435643564356436,15,0.0693069306930693,0.0947865476190476,0.0271452380952381,0.0407736341219952,0.0688408427659939,0.8344398182589576,0.9040139191387684,tensor(-0.0312),-0.1421310007572174,0.1081289285714285,0.0797329761904761,0.0957781613756614,0.0376861636075092,0.0417143843636057,0.040511298968735,0.954184907821062,0.978552639445918,0.7859327618778258,0.0021761191092082,-0.0136774072423577,-0.0217656036669116,0.02,0.0,0.0076923076923076
0,0,10,1,1,0,0.594059405940594,76,0.0099009900990099,0.1030369404761905,0.041395238095238,0.0395821212794999,0.0489757819107631,0.0,0.0,tensor(0.),0.0,0.108122619047619,0.0926579761904762,0.1036371560846561,0.0406244656241321,0.0447003892497443,0.0393465655358692,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.1032967032967032
0,0,10,1,1,0,0.594059405940594,76,0.0099009900990099,0.1030369404761905,0.041395238095238,0.0395821212794999,0.0489757819107631,0.0,0.0,tensor(0.),0.0,0.108122619047619,0.0926579761904762,0.1036371560846561,0.0406244656241321,0.0447003892497443,0.0393465655358692,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.1021978021978021
0,0,10,1,1,0,0.594059405940594,76,0.0099009900990099,0.1030369404761905,0.041395238095238,0.0395821212794999,0.0489757819107631,0.0,0.0,tensor(0.),0.0,0.108122619047619,0.0926579761904762,0.1036371560846561,0.0406244656241321,0.0447003892497443,0.0393465655358692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901
0,1,10,1,1,2,0.6237623762376238,79,0.0099009900990099,0.0975821785714285,0.1209583333333333,0.0402196934320539,0.0286274644904321,0.0,0.0,tensor(0.),0.0,0.1007329761904761,0.0783040476190476,0.098756865079365,0.0384070399693575,0.0469830826370305,0.0400824484279516,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0945054945054944
0,1,10,1,1,2,0.6237623762376238,79,0.0099009900990099,0.0975821785714285,0.1209583333333333,0.0402196934320539,0.0286274644904321,0.0,0.0,tensor(0.),0.0,0.1007329761904761,0.0783040476190476,0.098756865079365,0.0384070399693575,0.0469830826370305,0.0400824484279516,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0934065934065933
0,1,10,1,1,2,0.6237623762376238,79,0.0099009900990099,0.0975821785714285,0.1209583333333333,0.0402196934320539,0.0286274644904321,0.0,0.0,tensor(0.),0.0,0.1007329761904761,0.0783040476190476,0.098756865079365,0.0384070399693575,0.0469830826370305,0.0400824484279516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901
0,2,10,1,1,0,0.6336633663366337,53,0.0495049504950495,0.0944877619047619,0.0414166666666666,0.0417170625583937,0.0419978383696183,0.0,0.0,tensor(0.),0.0,0.1140894047619047,0.0853433333333333,0.0948380423280423,0.0368028521736255,0.0424576123144131,0.0427492313269195,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.0799999999999999,0.0956043956043955
0,2,10,1,1,0,0.6336633663366337,53,0.0495049504950495,0.0944877619047619,0.0414166666666666,0.0417170625583937,0.0419978383696183,0.0,0.0,tensor(0.),0.0,0.1140894047619047,0.0853433333333333,0.0948380423280423,0.0368028521736255,0.0424576123144131,0.0427492313269195,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,0.0799999999999999,0.09010989010989
0,2,10,1,1,0,0.6336633663366337,53,0.0495049504950495,0.0944877619047619,0.0414166666666666,0.0417170625583937,0.0419978383696183,0.0,0.0,tensor(0.),0.0,0.1140894047619047,0.0853433333333333,0.0948380423280423,0.0368028521736255,0.0424576123144131,0.0427492313269195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054945054945054
0,0,100,1,1,0,0.6237623762376238,24,0.0594059405940594,0.1009063333333333,0.0738952380952381,0.0383345277800977,0.0299478403182177,0.0,0.0,tensor(0.),0.0,0.0959039285714285,0.1020246428571428,0.1009119444444444,0.0311290661022854,0.0373101431963891,0.0378720903037568,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.1099999999999999,0.1054945054945054
0,0,100,1,1,0,0.6237623762376238,24,0.0594059405940594,0.1009063333333333,0.0738952380952381,0.0383345277800977,0.0299478403182177,0.0,0.0,tensor(0.),0.0,0.0959039285714285,0.1020246428571428,0.1009119444444444,0.0311290661022854,0.0373101431963891,0.0378720903037568,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0989010989010988
0,0,100,1,1,0,0.6237623762376238,24,0.0594059405940594,0.1009063333333333,0.0738952380952381,0.0383345277800977,0.0299478403182177,0.0,0.0,tensor(0.),0.0,0.0959039285714285,0.1020246428571428,0.1009119444444444,0.0311290661022854,0.0373101431963891,0.0378720903037568,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0065934065934065
0,1,100,1,1,0,0.6732673267326733,95,0.0099009900990099,0.0997444523809523,0.0986035714285714,0.039766721941708,0.037033033817579,0.0,0.0,tensor(0.),0.0,0.0996705952380952,0.0943265476190476,0.1001024735449735,0.0414068635240155,0.043297616946874,0.0389596226108236,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.112087912087912
0,1,100,1,1,0,0.6732673267326733,95,0.0099009900990099,0.0997444523809523,0.0986035714285714,0.039766721941708,0.037033033817579,0.0,0.0,tensor(0.),0.0,0.0996705952380952,0.0943265476190476,0.1001024735449735,0.0414068635240155,0.043297616946874,0.0389596226108236,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1109890109890109
0,1,100,1,1,0,0.6732673267326733,95,0.0099009900990099,0.0997444523809523,0.0986035714285714,0.039766721941708,0.037033033817579,0.0,0.0,tensor(0.),0.0,0.0996705952380952,0.0943265476190476,0.1001024735449735,0.0414068635240155,0.043297616946874,0.0389596226108236,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001098901098901
0,2,100,1,1,1,0.693069306930693,7,0.0297029702970297,0.0938405,0.0576452380952381,0.0405670519909162,0.0491162638308853,0.0,0.0,tensor(0.),0.0,0.0906122619047619,0.1118642857142857,0.0927244312169312,0.0379743212136358,0.0375285197887631,0.0406179968680681,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0799999999999999,0.0999999999999999
0,2,100,1,1,1,0.693069306930693,7,0.0297029702970297,0.0938405,0.0576452380952381,0.0405670519909162,0.0491162638308853,0.0,0.0,tensor(0.),0.0,0.0906122619047619,0.1118642857142857,0.0927244312169312,0.0379743212136358,0.0375285197887631,0.0406179968680681,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0699999999999999,0.0978021978021977
0,2,100,1,1,1,0.693069306930693,7,0.0297029702970297,0.0938405,0.0576452380952381,0.0405670519909162,0.0491162638308853,0.0,0.0,tensor(0.),0.0,0.0906122619047619,0.1118642857142857,0.0927244312169312,0.0379743212136358,0.0375285197887631,0.0406179968680681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0021978021978021
0,0,1000,1,1,1,0.5346534653465347,7,0.0495049504950495,0.1002805833333333,0.100145238095238,0.0389845041366111,0.0549924634920176,0.0,0.0,tensor(0.),0.0,0.1010434523809523,0.1024955952380952,0.1022747486772486,0.0426315351108929,0.0343139896165975,0.038326246134272,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.0857142857142856
0,0,1000,1,1,1,0.5346534653465347,7,0.0495049504950495,0.1002805833333333,0.100145238095238,0.0389845041366111,0.0549924634920176,0.0,0.0,tensor(0.),0.0,0.1010434523809523,0.1024955952380952,0.1022747486772486,0.0426315351108929,0.0343139896165975,0.038326246134272,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.0813186813186812
0,0,1000,1,1,1,0.5346534653465347,7,0.0495049504950495,0.1002805833333333,0.100145238095238,0.0389845041366111,0.0549924634920176,0.0,0.0,tensor(0.),0.0,0.1010434523809523,0.1024955952380952,0.1022747486772486,0.0426315351108929,0.0343139896165975,0.038326246134272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0043956043956043
0,1,1000,1,1,0,0.5841584158415841,82,0.0099009900990099,0.1038198095238094,0.0640833333333333,0.0419998362138316,0.0406108506770376,0.0,0.0,tensor(0.),0.0,0.1304932142857143,0.1221829761904761,0.1051306216931216,0.0402279324903213,0.0400868455821141,0.0415108613197521,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1099999999999999,0.0989010989010988
0,1,1000,1,1,0,0.5841584158415841,82,0.0099009900990099,0.1038198095238094,0.0640833333333333,0.0419998362138316,0.0406108506770376,0.0,0.0,tensor(0.),0.0,0.1304932142857143,0.1221829761904761,0.1051306216931216,0.0402279324903213,0.0400868455821141,0.0415108613197521,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1099999999999999,0.0978021978021977
0,1,1000,1,1,0,0.5841584158415841,82,0.0099009900990099,0.1038198095238094,0.0640833333333333,0.0419998362138316,0.0406108506770376,0.0,0.0,tensor(0.),0.0,0.1304932142857143,0.1221829761904761,0.1051306216931216,0.0402279324903213,0.0400868455821141,0.0415108613197521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901
0,2,1000,1,1,0,0.5445544554455446,15,0.0495049504950495,0.1040559880952381,0.0492071428571428,0.0409897552956281,0.074908067980659,0.0,0.0,tensor(0.),0.0,0.0888702380952381,0.0976371428571428,0.103922208994709,0.0417891028752616,0.0430798933676534,0.040861285772874,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.0835164835164835
0,2,1000,1,1,0,0.5445544554455446,15,0.0495049504950495,0.1040559880952381,0.0492071428571428,0.0409897552956281,0.074908067980659,0.0,0.0,tensor(0.),0.0,0.0888702380952381,0.0976371428571428,0.103922208994709,0.0417891028752616,0.0430798933676534,0.040861285772874,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.078021978021978
0,2,1000,1,1,0,0.5445544554455446,15,0.0495049504950495,0.1040559880952381,0.0492071428571428,0.0409897552956281,0.074908067980659,0.0,0.0,tensor(0.),0.0,0.0888702380952381,0.0976371428571428,0.103922208994709,0.0417891028752616,0.0430798933676534,0.040861285772874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0054945054945054
1,0,100,1,1,0,0.5445544554455446,6,0.0099009900990099,0.0969835833333333,0.0574785714285714,0.0416083657035556,0.0444243893341147,0.0,0.0,tensor(0.),0.0,0.0859872619047619,0.0948621428571428,0.0949165211640211,0.0413444007331269,0.0404863995789516,0.0419024772629334,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0813186813186813
1,0,100,1,1,0,0.5445544554455446,6,0.0099009900990099,0.0969835833333333,0.0574785714285714,0.0416083657035556,0.0444243893341147,0.0,0.0,tensor(0.),0.0,0.0859872619047619,0.0948621428571428,0.0949165211640211,0.0413444007331269,0.0404863995789516,0.0419024772629334,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0813186813186813
